path,filename,split,class,width,height,channels,aspect_ratio,total_pixels,file_size_kb,mode,mean_r,mean_g,mean_b,std_r,std_g,std_b,channel_variance,is_grayscale_like,mean_intensity,std_intensity,min_intensity,max_intensity,dynamic_range,brightness,contrast,sharpness,edge_density,hist_entropy,unique_values,is_uniform,is_valid
chest_xray_dataset/train/pneumonia/pneumonia-5051.jpg,pneumonia-5051.jpg,train,pneumonia,840,512,3,1.640625,430080,53.1845703125,RGB,119.17972470238095,119.17972470238095,119.17972470238095,47.965064083976195,47.965064083976195,47.965064083976195,0.0,True,119.17972470238095,47.9650640839816,0,255,255,119.17972470238095,47.9650640839816,161.7505820065399,0.017361886160714286,5.107091,246,False,True
chest_xray_dataset/train/pneumonia/pneumonia-2739.jpg,pneumonia-2739.jpg,train,pneumonia,1576,944,3,1.6694915254237288,1487744,201.7470703125,RGB,125.8145541168373,125.8145541168373,125.8145541168373,78.49605023742976,78.49605023742976,78.49605023742976,0.0,True,125.8145541168373,78.49605023741535,0,255,255,125.8145541168373,78.49605023741535,684.99002382065,0.0524310634087585,5.0396976,256,False,True
chest_xray_dataset/train/pneumonia/pneumonia-2442.jpg,pneumonia-2442.jpg,train,pneumonia,1504,992,3,1.5161290322580645,1491968,188.400390625,RGB,82.10052092270075,82.10052092270075,82.10052092270075,54.716089451216625,54.716089451216625,54.716089451216625,0.0,True,82.10052092270075,54.71608945120272,0,255,255,82.10052092270075,54.71608945120272,190.03189365469257,0.013193312457103638,5.187435,235,False,True
chest_xray_dataset/train/pneumonia/pneumonia-4400.jpg,pneumonia-4400.jpg,train,pneumonia,1192,992,3,1.2016129032258065,1182464,126.4892578125,RGB,109.36860065084434,109.36860065084434,109.36860065084434,49.270645659673704,49.270645659673704,49.270645659673704,2.0194839173657902e-28,True,109.36860065084434,49.270645659680156,0,255,255,109.36860065084434,49.270645659680156,88.90103190762747,0.011618958378436892,5.192527,234,False,True
chest_xray_dataset/train/pneumonia/pneumonia-3008.jpg,pneumonia-3008.jpg,train,pneumonia,1040,600,3,1.7333333333333334,624000,71.083984375,RGB,98.26933974358974,98.26933974358974,98.26933974358974,48.2239166346898,48.2239166346898,48.2239166346898,0.0,True,98.26933974358974,48.22391663469178,0,255,255,98.26933974358974,48.22391663469178,123.78393856260013,0.021240384615384616,5.1905003,256,False,True
chest_xray_dataset/train/pneumonia/pneumonia-2551.jpg,pneumonia-2551.jpg,train,pneumonia,1348,979,3,1.3769152196118488,1319692,166.984375,RGB,122.48322487368264,122.48322487368264,122.48322487368264,62.29917109436484,62.29917109436484,62.29917109436484,2.0194839173657902e-28,True,122.48322487368264,62.29917109437941,0,255,255,122.48322487368264,62.29917109437941,70.42496425396024,0.016833473264973947,5.099948,256,False,True
chest_xray_dataset/train/pneumonia/pneumonia-4130.jpg,pneumonia-4130.jpg,train,pneumonia,1160,960,3,1.2083333333333333,1113600,137.310546875,RGB,146.0889206178161,146.0889206178161,146.0889206178161,60.69640507620867,60.69640507620867,60.69640507620867,0.0,True,146.0889206178161,60.69640507618699,0,255,255,146.0889206178161,60.69640507618699,430.1699329960072,0.009480064655172414,5.2582493,256,False,True
chest_xray_dataset/train/pneumonia/pneumonia-1158.jpg,pneumonia-1158.jpg,train,pneumonia,1368,872,3,1.5688073394495412,1192896,155.0419921875,RGB,131.41520719325072,131.41520719325072,131.41520719325072,55.59244210223478,55.59244210223478,55.59244210223478,0.0,True,131.41520719325072,55.5924421022091,0,255,255,131.41520719325072,55.5924421022091,260.4857707534605,0.011425136809914695,5.150887,254,False,True
chest_xray_dataset/train/pneumonia/pneumonia-4044.jpg,pneumonia-4044.jpg,train,pneumonia,984,592,3,1.662162162162162,582528,57.2978515625,RGB,101.19128007580751,101.19128007580751,101.19128007580751,49.07805992261151,49.07805992261151,49.07805992261151,0.0,True,101.19128007580751,49.07805992260616,0,255,255,101.19128007580751,49.07805992260616,138.68548976731594,0.013901477697209404,5.1783886,254,False,True
chest_xray_dataset/train/pneumonia/pneumonia-944.jpg,pneumonia-944.jpg,train,pneumonia,1430,1128,3,1.2677304964539007,1613040,374.462890625,RGB,142.36954880226156,142.36954880226156,142.36954880226156,55.852171642425105,55.852171642425105,55.852171642425105,0.0,True,142.36954880226156,55.852171642321835,0,255,255,142.36954880226156,55.852171642321835,125.8454625340377,0.00436442989634479,5.1872106,256,False,True
chest_xray_dataset/train/pneumonia/pneumonia-1980.jpg,pneumonia-1980.jpg,train,pneumonia,1328,936,3,1.4188034188034189,1243008,120.10546875,RGB,107.94853130470601,107.94853130470601,107.94853130470601,45.520453779196224,45.520453779196224,45.520453779196224,0.0,True,107.94853130470601,45.52045377920484,0,255,255,107.94853130470601,45.52045377920484,153.83353019422486,0.004983073318916693,5.0603986,226,False,True
chest_xray_dataset/train/pneumonia/pneumonia-4919.jpg,pneumonia-4919.jpg,train,pneumonia,1072,720,3,1.488888888888889,771840,93.677734375,RGB,82.21291588930349,82.21291588930349,82.21291588930349,39.54422657496535,39.54422657496535,39.54422657496535,0.0,True,82.21291588930349,39.54422657496781,0,255,255,82.21291588930349,39.54422657496781,132.89310280754714,0.012453358208955224,4.9785585,218,False,True
chest_xray_dataset/train/pneumonia/pneumonia-2012.jpg,pneumonia-2012.jpg,train,pneumonia,1496,1337,3,1.118922961854899,2000152,446.21484375,RGB,117.4631597998552,117.4631597998552,117.4631597998552,60.11528154574273,60.11528154574273,60.11528154574273,0.0,True,117.4631597998552,60.11528154570002,0,255,255,117.4631597998552,60.11528154570002,123.47517434238108,0.005210104032093561,5.097664,256,False,True
chest_xray_dataset/train/pneumonia/pneumonia-3029.jpg,pneumonia-3029.jpg,train,pneumonia,1104,792,3,1.393939393939394,874368,96.23828125,RGB,106.4685304128239,106.4685304128239,106.4685304128239,49.74628430555813,49.74628430555813,49.74628430555813,0.0,True,106.4685304128239,49.74628430556495,0,255,255,106.4685304128239,49.74628430556495,105.58346333462315,0.011636976650563607,5.1270523,230,False,True
chest_xray_dataset/train/pneumonia/pneumonia-3699.jpg,pneumonia-3699.jpg,train,pneumonia,1120,632,3,1.7721518987341771,707840,70.875,RGB,83.5137008363472,83.5137008363472,83.5137008363472,67.70519030146362,67.70519030146362,67.70519030146362,0.0,True,83.5137008363472,67.70519030142239,0,255,255,83.5137008363472,67.70519030142239,152.24144247649446,0.008694055153707053,4.3960786,231,False,True
chest_xray_dataset/train/pneumonia/pneumonia-1536.jpg,pneumonia-1536.jpg,train,pneumonia,1112,728,3,1.5274725274725274,809536,82.048828125,RGB,94.38615083208158,94.38615083208158,94.38615083208158,47.845864435459,47.845864435459,47.845864435459,0.0,True,94.38615083208158,47.84586443550598,0,255,255,94.38615083208158,47.84586443550598,119.51797787697609,0.023089769942287928,5.1286592,233,False,True
chest_xray_dataset/train/pneumonia/pneumonia-2749.jpg,pneumonia-2749.jpg,train,pneumonia,1410,1106,3,1.274864376130199,1559460,384.4833984375,RGB,113.37897349082375,113.37897349082375,113.37897349082375,56.51944005457691,56.51944005457691,56.51944005457691,0.0,True,113.37897349082375,56.51944005462017,0,255,255,113.37897349082375,56.51944005462017,159.97407999751564,0.009818783425031742,5.135793,256,False,True
chest_xray_dataset/train/pneumonia/pneumonia-5248.jpg,pneumonia-5248.jpg,train,pneumonia,1310,1148,3,1.1411149825783973,1503880,392.0703125,RGB,144.67774423491235,144.67774423491235,144.67774423491235,57.600135546808225,57.600135546808225,57.600135546808225,0.0,True,144.67774423491235,57.60013554679253,0,255,255,144.67774423491235,57.60013554679253,179.51996261782847,0.008075112375987447,5.2753215,256,False,True
chest_xray_dataset/train/pneumonia/pneumonia-1466.jpg,pneumonia-1466.jpg,train,pneumonia,1110,886,3,1.252821670428894,983460,144.140625,RGB,115.80870294673906,115.80870294673906,115.80870294673906,61.42341292573036,61.42341292573036,61.42341292573036,0.0,True,115.80870294673906,61.423412925794565,0,255,255,115.80870294673906,61.423412925794565,104.19356984942145,0.023205824334492507,5.1326017,256,False,True
chest_xray_dataset/train/pneumonia/pneumonia-4240.jpg,pneumonia-4240.jpg,train,pneumonia,1216,872,3,1.3944954128440368,1060352,98.794921875,RGB,127.80456489920329,127.80456489920329,127.80456489920329,59.91965275598475,59.91965275598475,59.91965275598475,0.0,True,127.80456489920329,59.91965275596579,0,255,255,127.80456489920329,59.91965275596579,96.19991801466188,0.01176873340173829,5.175994,254,False,True
chest_xray_dataset/train/pneumonia/pneumonia-1886.jpg,pneumonia-1886.jpg,train,pneumonia,1120,528,3,2.121212121212121,591360,66.1162109375,RGB,97.71318486201298,97.71318486201298,97.71318486201298,56.801574166417375,56.801574166417375,56.801574166417375,2.0194839173657902e-28,True,97.71318486201298,56.80157416641542,0,255,255,97.71318486201298,56.80157416641542,149.88639911121376,0.005507643398268398,4.6309977,213,False,True
chest_xray_dataset/train/pneumonia/pneumonia-4287.jpg,pneumonia-4287.jpg,train,pneumonia,1202,704,3,1.7073863636363635,846208,97.9970703125,RGB,116.83737331719861,116.83737331719861,116.83737331719861,62.807252123903154,62.807252123903154,62.807252123903154,0.0,True,116.83737331719861,62.80725212390699,0,255,255,116.83737331719861,62.80725212390699,83.31569303525112,0.007462704205112691,5.0193853,256,False,True
chest_xray_dataset/train/pneumonia/pneumonia-2839.jpg,pneumonia-2839.jpg,train,pneumonia,967,683,3,1.4158125915080526,660461,65.798828125,RGB,145.0177482092054,145.0177482092054,145.0177482092054,38.36414457373866,38.36414457373866,38.36414457373866,0.0,True,145.0177482092054,38.36414457373283,0,207,207,145.0177482092054,38.36414457373283,23.091749550105753,0.01587830318519943,4.9057655,208,False,True
chest_xray_dataset/train/pneumonia/pneumonia-4097.jpg,pneumonia-4097.jpg,train,pneumonia,1164,836,3,1.3923444976076556,973104,121.1904296875,RGB,125.57653344349627,125.57653344349627,125.57653344349627,65.7491300343473,65.7491300343473,65.7491300343473,0.0,True,125.57653344349627,65.74913003437263,0,255,255,125.57653344349627,65.74913003437263,83.35195679552668,0.008837698745457834,5.109062,256,False,True
chest_xray_dataset/train/pneumonia/pneumonia-3431.jpg,pneumonia-3431.jpg,train,pneumonia,2251,1853,3,1.2147868321640583,4171103,1375.21484375,RGB,157.2496581839384,157.2496581839384,157.2496581839384,59.19459501688838,59.19459501688838,59.19459501688838,0.0,True,157.2496581839384,59.194595016975036,0,255,255,157.2496581839384,59.194595016975036,563.332120082197,0.017727924723987876,5.237913,256,False,True
chest_xray_dataset/train/pneumonia/pneumonia-2095.jpg,pneumonia-2095.jpg,train,pneumonia,1144,624,3,1.8333333333333333,713856,74.21875,RGB,138.77002084454008,138.77002084454008,138.77002084454008,53.90044392899495,53.90044392899495,53.90044392899495,0.0,True,138.77002084454008,53.9004439289041,0,255,255,138.77002084454008,53.9004439289041,118.84554013394904,0.011795095929711315,5.0188856,254,False,True
chest_xray_dataset/train/pneumonia/pneumonia-4738.jpg,pneumonia-4738.jpg,train,pneumonia,992,592,3,1.6756756756756757,587264,57.2099609375,RGB,123.87660745422842,123.87660745422842,123.87660745422842,50.938490345360606,50.938490345360606,50.938490345360606,0.0,True,123.87660745422842,50.938490345355845,0,255,255,123.87660745422842,50.938490345355845,119.55172289543977,0.008525978095030515,5.101284,232,False,True
chest_xray_dataset/train/pneumonia/pneumonia-3497.jpg,pneumonia-3497.jpg,train,pneumonia,952,544,3,1.75,517888,71.2080078125,RGB,132.50638748146318,132.50638748146318,132.50638748146318,46.87926074040468,46.87926074040468,46.87926074040468,0.0,True,132.50638748146318,46.87926074041275,0,255,255,132.50638748146318,46.87926074041275,185.57662457162283,0.02506526507661888,5.1180544,252,False,True
chest_xray_dataset/train/pneumonia/pneumonia-5112.jpg,pneumonia-5112.jpg,train,pneumonia,1000,568,3,1.7605633802816902,568000,57.005859375,RGB,121.10898943661972,121.10898943661972,121.10898943661972,48.00107108730416,48.00107108730416,48.00107108730416,0.0,True,121.10898943661972,48.00107108730031,0,255,255,121.10898943661972,48.00107108730031,118.44392955559411,0.007190140845070423,5.086405,233,False,True
chest_xray_dataset/train/pneumonia/pneumonia-4595.jpg,pneumonia-4595.jpg,train,pneumonia,1720,1449,3,1.1870255348516219,2492280,635.6923828125,RGB,133.71943561718587,133.71943561718587,133.71943561718587,57.37521688500124,57.37521688500124,57.37521688500124,0.0,True,133.71943561718587,57.37521688504699,0,255,255,133.71943561718587,57.37521688504699,181.30070615163626,0.006597172067343958,5.2171803,256,False,True
chest_xray_dataset/train/pneumonia/pneumonia-3863.jpg,pneumonia-3863.jpg,train,pneumonia,1032,680,3,1.5176470588235293,701760,70.767578125,RGB,114.78355705654354,114.78355705654354,114.78355705654354,51.721584551947196,51.721584551947196,51.721584551947196,0.0,True,114.78355705654354,51.7215845520415,0,255,255,114.78355705654354,51.7215845520415,129.94053066451193,0.012341826265389877,5.025483,244,False,True
chest_xray_dataset/train/pneumonia/pneumonia-2517.jpg,pneumonia-2517.jpg,train,pneumonia,1264,856,3,1.4766355140186915,1081984,99.1572265625,RGB,135.7270578862534,135.7270578862534,135.7270578862534,57.78137351063437,57.78137351063437,57.78137351063437,0.0,True,135.7270578862534,57.78137351059344,0,255,255,135.7270578862534,57.78137351059344,121.01575020939447,0.007823590737016444,5.0089293,256,False,True
chest_xray_dataset/train/pneumonia/pneumonia-2023.jpg,pneumonia-2023.jpg,train,pneumonia,1770,1306,3,1.3552833078101072,2311620,275.857421875,RGB,119.16409833796212,119.16409833796212,119.16409833796212,55.68638340845838,55.68638340845838,55.68638340845838,0.0,True,119.16409833796212,55.68638340850071,0,255,255,119.16409833796212,55.68638340850071,59.42525511953819,0.006828544483954976,5.0897264,256,False,True
chest_xray_dataset/train/pneumonia/pneumonia-3907.jpg,pneumonia-3907.jpg,train,pneumonia,1448,1064,3,1.3609022556390977,1540672,166.0927734375,RGB,124.76767735118182,124.76767735118182,124.76767735118182,55.950071986510224,55.950071986510224,55.950071986510224,0.0,True,124.76767735118182,55.9500719865615,0,255,255,124.76767735118182,55.9500719865615,135.0072467345172,0.005204222573007103,5.171927,246,False,True
chest_xray_dataset/train/pneumonia/pneumonia-3731.jpg,pneumonia-3731.jpg,train,pneumonia,1512,872,3,1.7339449541284404,1318464,139.546875,RGB,140.67549891388768,140.67549891388768,140.67549891388768,64.42531244948239,64.42531244948239,64.42531244948239,0.0,True,140.67549891388768,64.42531244947202,0,255,255,140.67549891388768,64.42531244947202,89.32717249573479,0.007988841561089267,4.9874735,256,False,True
chest_xray_dataset/train/pneumonia/pneumonia-2465.jpg,pneumonia-2465.jpg,train,pneumonia,1800,1499,3,1.200800533689126,2698200,605.0537109375,RGB,113.65745904677192,113.65745904677192,113.65745904677192,61.46663827519879,61.46663827519879,61.46663827519879,0.0,True,113.65745904677192,61.46663827517043,0,255,255,113.65745904677192,61.46663827517043,122.8912553169114,0.004819138685049292,5.1069107,256,False,True
chest_xray_dataset/train/pneumonia/pneumonia-2282.jpg,pneumonia-2282.jpg,train,pneumonia,1488,1280,3,1.1625,1904640,166.833984375,RGB,108.18079532090054,108.18079532090054,108.18079532090054,59.099283021554804,59.099283021554804,59.099283021554804,0.0,True,108.18079532090054,59.09928302154044,0,255,255,108.18079532090054,59.09928302154044,69.02078607732759,0.008389511928763442,5.132476,237,False,True
chest_xray_dataset/train/pneumonia/pneumonia-4778.jpg,pneumonia-4778.jpg,train,pneumonia,1384,920,3,1.5043478260869565,1273280,139.12109375,RGB,135.6952453505906,135.6952453505906,135.6952453505906,68.41005989577019,68.41005989577019,68.41005989577019,0.0,True,135.6952453505906,68.41005989571565,0,255,255,135.6952453505906,68.41005989571565,175.65019023748388,0.006202092234229706,4.7999024,255,False,True
chest_xray_dataset/train/pneumonia/pneumonia-1732.jpg,pneumonia-1732.jpg,train,pneumonia,1248,904,3,1.3805309734513274,1128192,112.85546875,RGB,146.00285855599046,146.00285855599046,146.00285855599046,48.60737253512207,48.60737253512207,48.60737253512207,0.0,True,146.00285855599046,48.60737253514998,0,255,255,146.00285855599046,48.60737253514998,84.8940539791662,0.00946647379169503,4.9408793,252,False,True
chest_xray_dataset/train/pneumonia/pneumonia-4094.jpg,pneumonia-4094.jpg,train,pneumonia,1438,1067,3,1.3477038425492034,1534346,347.791015625,RGB,124.848702313559,124.848702313559,124.848702313559,61.67159075523108,61.67159075523108,61.67159075523108,0.0,True,124.848702313559,61.671590755335735,0,255,255,124.848702313559,61.671590755335735,142.4948620319058,0.004769458779180185,4.9822283,256,False,True
chest_xray_dataset/train/pneumonia/pneumonia-4199.jpg,pneumonia-4199.jpg,train,pneumonia,1636,1321,3,1.238455715367146,2161156,526.6708984375,RGB,134.64629207701805,134.64629207701805,134.64629207701805,59.35598464961245,59.35598464961245,59.35598464961245,0.0,True,134.64629207701805,59.35598464962259,0,255,255,134.64629207701805,59.35598464962259,147.27391766020156,0.007022630481094377,5.2375636,256,False,True
chest_xray_dataset/train/pneumonia/pneumonia-4901.jpg,pneumonia-4901.jpg,train,pneumonia,937,515,3,1.8194174757281554,482555,49.2607421875,RGB,113.37767301136658,113.37767301136658,113.37767301136658,37.28709865436559,37.28709865436559,37.28709865436559,0.0,True,113.37767301136658,37.28709865436426,0,182,182,113.37767301136658,37.28709865436426,18.95637338548057,0.004109376133290506,4.897001,183,False,True
chest_xray_dataset/train/pneumonia/pneumonia-2418.jpg,pneumonia-2418.jpg,train,pneumonia,1248,1044,3,1.1954022988505748,1302912,366.177734375,RGB,126.15824553001278,126.15824553001278,126.15824553001278,69.53883836773458,69.53883836773458,69.53883836773458,0.0,True,126.15824553001278,69.5388383678537,0,255,255,126.15824553001278,69.5388383678537,274.698709927396,0.02367082350918558,5.154076,256,False,True
chest_xray_dataset/train/pneumonia/pneumonia-2122.jpg,pneumonia-2122.jpg,train,pneumonia,1960,1688,3,1.161137440758294,3308480,429.2705078125,RGB,160.89154747799594,160.89154747799594,160.89154747799594,53.83395323579596,53.83395323579596,53.83395323579596,0.0,True,160.89154747799594,53.833953235816836,0,255,255,160.89154747799594,53.833953235816836,174.73262498266578,0.005374673566108908,5.1674633,256,False,True
chest_xray_dataset/train/pneumonia/pneumonia-780.jpg,pneumonia-780.jpg,train,pneumonia,880,424,3,2.0754716981132075,373120,49.076171875,RGB,113.58669596912522,113.58669596912522,113.58669596912522,61.422906337263804,61.422906337263804,61.422906337263804,0.0,True,113.58669596912522,61.422906337269644,0,255,255,113.58669596912522,61.422906337269644,259.67034532430046,0.014164343910806175,5.1686125,240,False,True
chest_xray_dataset/train/pneumonia/pneumonia-655.jpg,pneumonia-655.jpg,train,pneumonia,976,712,3,1.3707865168539326,694912,83.7041015625,RGB,127.69140984757782,127.69140984757782,127.69140984757782,73.25601981421067,73.25601981421067,73.25601981421067,0.0,True,127.69140984757782,73.25601981414842,0,255,255,127.69140984757782,73.25601981414842,170.5323638044946,0.0251398738257506,4.935818,253,False,True
chest_xray_dataset/train/pneumonia/pneumonia-3745.jpg,pneumonia-3745.jpg,train,pneumonia,944,808,3,1.1683168316831682,762752,63.6103515625,RGB,176.36818913618058,176.36818913618058,176.36818913618058,56.146261856841875,56.146261856841875,56.146261856841875,0.0,True,176.36818913618058,56.146261856876805,0,255,255,176.36818913618058,56.146261856876805,115.21828580173742,0.004899364406779661,5.013157,256,False,True
chest_xray_dataset/train/pneumonia/pneumonia-2978.jpg,pneumonia-2978.jpg,train,pneumonia,904,464,3,1.9482758620689655,419456,53.5703125,RGB,110.17972802868478,110.17972802868478,110.17972802868478,61.44761611569618,61.44761611569618,61.44761611569618,0.0,True,110.17972802868478,61.447616115673995,0,255,255,110.17972802868478,61.447616115673995,204.7506245267967,0.014063453616112298,4.9318075,240,False,True
chest_xray_dataset/train/pneumonia/pneumonia-5119.jpg,pneumonia-5119.jpg,train,pneumonia,936,576,3,1.625,539136,68.83203125,RGB,120.69769779795821,120.69769779795821,120.69769779795821,52.4565103899801,52.4565103899801,52.4565103899801,0.0,True,120.69769779795821,52.45651038998719,0,255,255,120.69769779795821,52.45651038998719,148.12422084090778,0.01893399810066477,5.161965,243,False,True
chest_xray_dataset/train/pneumonia/pneumonia-4527.jpg,pneumonia-4527.jpg,train,pneumonia,1422,1152,3,1.234375,1638144,372.521484375,RGB,100.6491877392952,100.6491877392952,100.6491877392952,59.82406905067695,59.82406905067695,59.82406905067695,0.0,True,100.6491877392952,59.824069050702754,0,255,255,100.6491877392952,59.824069050702754,118.62252280614887,0.00830390979059228,5.2205396,256,False,True
chest_xray_dataset/train/pneumonia/pneumonia-2144.jpg,pneumonia-2144.jpg,train,pneumonia,1008,776,3,1.2989690721649485,782208,80.8642578125,RGB,104.26083343560792,104.26083343560792,104.26083343560792,51.595388874018965,51.595388874018965,51.595388874018965,0.0,True,104.26083343560792,51.59538887401574,0,255,255,104.26083343560792,51.59538887401574,115.01521613374742,0.01647899279986909,5.1980224,248,False,True
chest_xray_dataset/train/pneumonia/pneumonia-771.jpg,pneumonia-771.jpg,train,pneumonia,832,584,3,1.4246575342465753,485888,50.1455078125,RGB,84.36373197115384,84.36373197115384,84.36373197115384,42.165619973883636,42.165619973883636,42.165619973883636,0.0,True,84.36373197115384,42.16561997389277,0,255,255,84.36373197115384,42.16561997389277,140.9946695452769,0.009364297945205479,5.0465536,228,False,True
chest_xray_dataset/train/pneumonia/pneumonia-3058.jpg,pneumonia-3058.jpg,train,pneumonia,1416,960,3,1.475,1359360,169.955078125,RGB,128.82268273305084,128.82268273305084,128.82268273305084,61.36721646082866,61.36721646082866,61.36721646082866,0.0,True,128.82268273305084,61.36721646083029,0,255,255,128.82268273305084,61.36721646083029,361.43257725550484,0.00928157368173258,5.123189,256,False,True
chest_xray_dataset/train/pneumonia/pneumonia-4657.jpg,pneumonia-4657.jpg,train,pneumonia,1288,768,3,1.6770833333333333,989184,85.8037109375,RGB,104.61013016789596,104.61013016789596,104.61013016789596,58.60578813992267,58.60578813992267,58.60578813992267,2.0194839173657902e-28,True,104.61013016789596,58.60578813992622,0,255,255,104.61013016789596,58.60578813992622,93.56074800100376,0.007719494047619048,5.114513,241,False,True
chest_xray_dataset/train/pneumonia/pneumonia-2727.jpg,pneumonia-2727.jpg,train,pneumonia,952,488,3,1.9508196721311475,464576,53.26171875,RGB,105.38649650433945,105.38649650433945,105.38649650433945,48.378332019124976,48.378332019124976,48.378332019124976,0.0,True,105.38649650433945,48.37833201912419,0,255,255,105.38649650433945,48.37833201912419,142.82310769783516,0.011195154291224687,5.1344175,226,False,True
chest_xray_dataset/train/pneumonia/pneumonia-3304.jpg,pneumonia-3304.jpg,train,pneumonia,1136,752,3,1.5106382978723405,854272,83.171875,RGB,134.2041761874438,134.2041761874438,134.2041761874438,49.45843281159473,49.45843281159473,49.45843281159473,0.0,True,134.2041761874438,49.458432811303865,0,255,255,134.2041761874438,49.458432811303865,96.82174880859905,0.008827399235840576,5.0729313,237,False,True
chest_xray_dataset/train/pneumonia/pneumonia-4989.jpg,pneumonia-4989.jpg,train,pneumonia,1638,1168,3,1.4023972602739727,1913184,420.3427734375,RGB,103.35618476842792,103.35618476842792,103.35618476842792,59.328301898730935,59.328301898730935,59.328301898730935,0.0,True,103.35618476842792,59.32830189872966,0,255,255,103.35618476842792,59.32830189872966,150.18430527552607,0.004621615066820546,4.82621,255,False,True
chest_xray_dataset/train/pneumonia/pneumonia-1244.jpg,pneumonia-1244.jpg,train,pneumonia,1200,944,3,1.271186440677966,1132800,103.876953125,RGB,121.6185222457627,121.6185222457627,121.6185222457627,57.564796355570074,57.564796355570074,57.564796355570074,2.0194839173657902e-28,True,121.6185222457627,57.56479635553887,0,255,255,121.6185222457627,57.56479635553887,85.49566170094187,0.009850812146892655,5.100217,252,False,True
chest_xray_dataset/train/pneumonia/pneumonia-1343.jpg,pneumonia-1343.jpg,train,pneumonia,1728,1333,3,1.296324081020255,2303424,529.1455078125,RGB,155.84425316398543,155.84425316398543,155.84425316398543,73.70472785815704,73.70472785815704,73.70472785815704,0.0,True,155.84425316398543,73.70472785818107,0,255,255,155.84425316398543,73.70472785818107,113.02782008417425,0.010101483704259399,5.2677984,256,False,True
chest_xray_dataset/train/pneumonia/pneumonia-982.jpg,pneumonia-982.jpg,train,pneumonia,1312,816,3,1.607843137254902,1070592,144.076171875,RGB,107.52892698619081,107.52892698619081,107.52892698619081,48.57497737943244,48.57497737943244,48.57497737943244,0.0,True,107.52892698619081,48.57497737943145,0,255,255,107.52892698619081,48.57497737943145,138.84903716608002,0.011133092718794835,5.131872,246,False,True
chest_xray_dataset/train/pneumonia/pneumonia-2074.jpg,pneumonia-2074.jpg,train,pneumonia,1024,704,3,1.4545454545454546,720896,77.51953125,RGB,120.01763222434305,120.01763222434305,120.01763222434305,57.196008375857154,57.196008375857154,57.196008375857154,0.0,True,120.01763222434305,57.19600837584704,0,255,255,120.01763222434305,57.19600837584704,122.0568098095823,0.02477472478693182,5.165716,255,False,True
chest_xray_dataset/train/pneumonia/pneumonia-637.jpg,pneumonia-637.jpg,train,pneumonia,1816,1607,3,1.1300560049782202,2918312,635.6875,RGB,119.90164074300486,119.90164074300486,119.90164074300486,64.71323197881858,64.71323197881858,64.71323197881858,0.0,True,119.90164074300486,64.71323197914109,0,255,255,119.90164074300486,64.71323197914109,125.3227610901276,0.002802304894062047,5.0104237,256,False,True
chest_xray_dataset/train/pneumonia/pneumonia-3651.jpg,pneumonia-3651.jpg,train,pneumonia,920,648,3,1.4197530864197532,596160,59.0205078125,RGB,92.05417505367687,92.05417505367687,92.05417505367687,43.48212060506142,43.48212060506142,43.48212060506142,0.0,True,92.05417505367687,43.48212060505582,0,255,255,92.05417505367687,43.48212060505582,116.70276770454184,0.008165593129361244,5.0651507,213,False,True
chest_xray_dataset/train/pneumonia/pneumonia-1055.jpg,pneumonia-1055.jpg,train,pneumonia,968,752,3,1.2872340425531914,727936,70.39453125,RGB,67.8105300465975,67.8105300465975,67.8105300465975,33.09205121209531,33.09205121209531,33.09205121209531,0.0,True,67.8105300465975,33.09205121207618,0,255,255,67.8105300465975,33.09205121207618,116.10749222214059,0.00938681422542641,4.8022094,186,False,True
chest_xray_dataset/train/pneumonia/pneumonia-2641.jpg,pneumonia-2641.jpg,train,pneumonia,936,632,3,1.481012658227848,591552,77.7548828125,RGB,120.41549517202208,120.41549517202208,120.41549517202208,54.06650761703902,54.06650761703902,54.06650761703902,0.0,True,120.41549517202208,54.06650761703186,0,255,255,120.41549517202208,54.06650761703186,172.6024590295352,0.008994982689602943,5.066348,235,False,True
chest_xray_dataset/train/pneumonia/pneumonia-2108.jpg,pneumonia-2108.jpg,train,pneumonia,1712,1384,3,1.2369942196531791,2369408,188.6044921875,RGB,135.099575083734,135.099575083734,135.099575083734,54.37522626626893,54.37522626626893,54.37522626626893,0.0,True,135.099575083734,54.37522626625113,0,255,255,135.099575083734,54.37522626625113,51.55013933845038,0.004525603019826049,5.059928,248,False,True
chest_xray_dataset/train/pneumonia/pneumonia-5026.jpg,pneumonia-5026.jpg,train,pneumonia,888,464,3,1.9137931034482758,412032,52.7158203125,RGB,84.02838614476545,84.02838614476545,84.02838614476545,53.770049839455766,53.770049839455766,53.770049839455766,0.0,True,84.02838614476545,53.77004983944371,0,255,255,84.02838614476545,53.77004983944371,246.64711876202307,0.013105778191985088,4.9551616,210,False,True
chest_xray_dataset/train/pneumonia/pneumonia-1419.jpg,pneumonia-1419.jpg,train,pneumonia,1216,1152,3,1.0555555555555556,1400832,142.734375,RGB,168.11113752398575,168.11113752398575,168.11113752398575,46.63884914132384,46.63884914132384,46.63884914132384,0.0,True,168.11113752398575,46.63884914136358,0,255,255,168.11113752398575,46.63884914136358,85.77071554563473,0.008242958470394737,4.6542606,254,False,True
